id,Date,price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
1926059094,08/12/14,330000,3,1.75,10276,1,0,0,4,0,1961,0,98034,47.7207,-122.222
9413500350,07/07/14,450000,3,1.75,8394,1,0,0,4,0,1971,0,98052,47.6634,-122.144
1775950030,08/12/14,375000,4,1.75,15909,1,0,0,3,970,1974,0,98072,47.7578,-122.094
4221250320,10/17/14,570000,4,2.5,4534,2,0,0,3,0,2003,0,98075,47.5902,-122.018
6749700117,04/23/15,350000,3,2.25,1022,3,0,0,3,0,1998,0,98103,47.6972,-122.349
1842100160,07/31/14,513000,5,2,8652,1,0,0,3,1120,1965,0,98052,47.6692,-122.151
4365200055,12/05/14,450000,4,2.25,7320,1,0,0,4,960,1965,0,98126,47.5237,-122.376
3644100030,02/09/15,432500,4,1.75,1856,1,0,0,5,750,1901,0,98144,47.5917,-122.296
8121200710,01/23/15,480000,3,2.25,8892,2,0,0,3,0,1983,0,98052,47.7213,-122.11
3574801740,07/28/14,402200,3,1.75,6980,1,0,0,3,460,1980,0,98034,47.7311,-122.226
644000102,04/13/15,650000,3,1,10227,1,0,0,4,0,1951,0,98004,47.5872,-122.196
5315100784,04/24/15,1199500,4,2.5,13044,2,0,0,4,0,1984,0,98040,47.5825,-122.242
9578200030,07/28/14,312000,3,2,13250,1,0,0,4,1000,1977,0,98030,47.375,-122.227
2313900810,04/02/15,610000,4,2,5821,1.5,0,0,4,840,1916,0,98116,47.5723,-122.382
1623300055,03/23/15,823000,5,1.75,7722,1.5,0,0,4,990,1915,0,98117,47.6802,-122.361
9191200435,11/13/14,471000,4,1.75,3750,1,0,0,4,500,1925,0,98105,47.6706,-122.3
2591020560,07/02/14,481015,3,2.25,5511,2,0,0,3,0,1987,0,98033,47.6946,-122.185
2193300390,09/23/14,624000,4,3.25,11250,1,0,0,3,1130,1980,0,98052,47.692,-122.099
7016200030,03/20/15,480000,4,2.5,7966,1,0,0,3,880,1970,0,98011,47.7393,-122.181
727500030,07/15/14,815000,3,1.5,8671,1,0,0,3,0,1955,0,98004,47.6217,-122.198
1651800030,08/29/14,1650000,4,2.25,20400,1,0,0,4,0,1966,0,98004,47.6237,-122.228
623049094,05/16/14,180000,3,1,18513,1,0,0,3,0,1940,0,98146,47.5118,-122.348
2538800030,02/17/15,156601,2,1.75,9750,1,0,0,3,0,1984,0,98038,47.3438,-122.037
7714000310,07/19/14,374950,4,2.5,4650,2,0,0,3,0,2004,0,98038,47.3557,-122.026
254000075,05/19/14,368000,2,1.5,4680,1,0,0,5,830,1908,0,98146,47.5134,-122.388
1257201375,12/02/14,550000,3,2,3952,2,0,0,3,0,1950,0,98103,47.6727,-122.33
8856004582,07/17/14,198000,3,1.75,6318,1,0,0,3,0,1980,0,98001,47.2752,-122.251
3205400240,05/13/14,345000,3,1.75,7200,1,0,0,3,0,1968,0,98034,47.7227,-122.179
3738000070,03/09/15,1712750,5,2.5,6572,1,0,0,5,700,1959,0,98039,47.6176,-122.223
8856001090,01/30/15,185900,3,1,10890,1,0,0,4,0,1909,0,98001,47.2763,-122.257
3531900060,08/02/14,345000,2,1,8250,1,0,0,3,0,1940,0,98133,47.7132,-122.334
4457300135,11/05/14,741000,4,2.75,10125,1,0,0,3,680,1962,0,98040,47.5697,-122.219
8682292090,07/09/14,737000,2,2.25,9772,1,0,0,3,0,2007,0,98053,47.7199,-122.025
5710610800,07/02/14,575000,3,1.75,8625,1,0,0,5,1090,1974,0,98027,47.5316,-122.056
8651443420,10/17/14,280000,4,2,5440,1,0,0,5,680,1976,0,98042,47.366,-122.093
7751800070,08/04/14,583000,3,1.5,10050,1,0,0,3,0,1955,0,98008,47.6344,-122.126
2570600140,01/28/15,196000,3,2.25,9600,1,0,0,1,420,1966,0,98028,47.7758,-122.238
1565950260,05/15/14,349950,3,2.5,7496,2,0,0,3,0,1994,0,98055,47.432,-122.189
7550801170,12/11/14,429000,4,1,3333,1.5,0,0,3,0,1912,0,98107,47.6727,-122.397
6648701740,02/20/15,270000,5,2.5,10320,1,0,0,4,810,1967,0,98031,47.3927,-122.194
7529500030,09/09/14,385000,6,4,7416,1,0,0,3,1350,1969,0,98108,47.5525,-122.3
7283900521,04/20/15,352500,3,1.75,10269,1,0,0,3,470,1958,0,98133,47.7672,-122.348
7519001275,03/01/15,624000,3,1.75,5200,1,0,0,4,650,1922,0,98117,47.6864,-122.365
1432900350,12/17/14,215000,5,1.5,7958,1.5,0,0,3,0,1962,0,98058,47.4571,-122.17
6649500060,07/29/14,440000,4,2.5,8256,2,0,0,3,610,2006,0,98059,47.495,-122.155
2254501342,05/05/15,518000,2,1.5,1149,2,0,0,3,200,2001,0,98122,47.6124,-122.314
2025700260,03/25/15,259500,3,2.25,7589,2,0,0,3,0,1993,0,98038,47.3474,-122.037
2386000070,10/29/14,795127,4,3.25,91158,1,0,0,3,1000,1993,0,98053,47.6398,-121.985
2206500105,08/18/14,290000,3,1,9000,1,0,0,4,0,1955,0,98006,47.5765,-122.154
1953400045,04/23/15,385000,4,3,7700,2,0,0,3,0,1957,2014,98198,47.3935,-122.3
3996900575,10/07/14,259950,2,1,6542,1,0,0,3,0,1948,0,98155,47.747,-122.301
869700350,04/29/15,330000,2,2.5,2915,2,0,0,3,0,1999,0,98059,47.4911,-122.154
7387500335,12/19/14,280000,3,1,7480,1,0,0,3,150,1948,0,98106,47.5206,-122.363
6795100563,07/01/14,595000,4,2.5,20011,2,0,0,3,0,1987,0,98075,47.5842,-122.045
8001470560,11/17/14,925900,4,3.75,7828,2,0,0,3,0,2001,0,98074,47.6303,-122.065
4140100200,08/08/14,499000,3,2.25,9600,2,0,0,3,600,1978,0,98028,47.7671,-122.263
7212650510,04/03/15,325000,4,2.5,7762,2,0,0,3,0,1993,0,98003,47.267,-122.31
686800070,06/10/14,895000,5,2.5,20875,1,0,0,4,940,1953,0,98004,47.6336,-122.192
5126900200,04/29/15,162248,2,1,8960,1,0,0,4,0,1944,0,98058,47.4756,-122.174
5430300171,07/03/14,430000,3,1.5,5080,1,0,0,3,780,1958,0,98115,47.6819,-122.287
2742100016,04/16/15,260000,3,1,5650,1,0,0,3,0,1949,0,98118,47.5551,-122.292
1324079082,11/17/14,295000,4,2,42981,1,0,0,4,0,1973,0,98024,47.5597,-121.85
1422200496,09/24/14,1186040,3,1.75,6117,2,0,0,3,900,1951,2004,98122,47.6109,-122.285
5132000140,06/18/14,175000,6,1,5080,1.5,0,0,3,250,1931,0,98106,47.5238,-122.35
6131600240,11/19/14,190000,3,1,8316,1,0,0,4,0,1953,0,98002,47.3231,-122.215
2768000295,04/17/15,625000,3,1.75,3264,1.5,0,0,5,750,1912,0,98107,47.6702,-122.364
4046600320,08/26/14,420000,3,2.25,21010,2,0,0,3,0,1995,0,98014,47.6988,-121.915
4140900270,04/27/15,160000,2,1,23030,1,0,0,3,0,1980,0,98028,47.7637,-122.266
5104510060,12/15/14,353000,4,2.5,5331,2,0,0,3,0,2002,0,98038,47.3557,-122.016
3578400710,02/06/15,390000,3,2,14183,1,0,0,3,0,1982,0,98074,47.6232,-122.043
6084200060,03/13/15,400000,3,2.5,3757,2,0,0,3,0,2006,0,98059,47.4787,-122.128
9551200270,08/25/14,1000000,5,3,9450,2,0,0,5,1170,1912,1980,98103,47.6705,-122.34
3226059128,06/18/14,850000,5,3.5,28324,1,0,0,5,1100,1972,0,98033,47.6991,-122.196
3438500798,07/15/14,275000,3,1.5,6954,1,0,0,4,0,1983,0,98106,47.5498,-122.355
9286100200,08/13/14,450000,3,2.5,2589,2,0,0,3,0,2000,0,98027,47.5314,-122.047
4172100240,09/02/14,643002,3,2.5,3744,1.5,0,0,3,500,1929,0,98117,47.6807,-122.364
5422560830,04/13/15,468000,2,1.75,4500,1,0,0,3,0,1978,0,98052,47.6644,-122.13
5104520640,02/20/15,324950,4,2.5,5000,2,0,0,3,0,2004,0,98038,47.3506,-122.006
8078550320,03/26/15,290000,3,2,7346,1,0,0,3,0,1987,0,98031,47.4034,-122.176
8099600160,04/29/15,488500,3,2,10959,1,0,0,4,680,1981,0,98033,47.697,-122.199
7287700059,08/13/14,367950,3,1.75,8234,1,0,0,4,1040,1950,0,98133,47.7611,-122.351
8862000075,02/20/15,285000,2,1,6555,1,0,0,2,0,1956,0,98146,47.5015,-122.35
8887001625,04/10/15,417000,3,2.75,52889,2,0,0,3,0,1991,0,98070,47.501,-122.463
9464700340,07/08/14,1115000,4,2.5,31931,1,0,0,4,790,1978,0,98007,47.6388,-122.149
2591820070,04/28/15,380000,3,2.5,8102,2,0,0,4,0,1986,0,98058,47.4378,-122.16
6679000960,11/16/14,336500,4,2.5,5264,2,0,0,3,0,2003,0,98038,47.3853,-122.028
6065300370,05/06/15,4208000,5,6,21540,2,0,0,3,1890,2003,0,98006,47.5692,-122.189
5244800695,06/16/14,524000,2,1,2000,1.5,0,0,3,0,1910,0,98109,47.6454,-122.354
3584000400,12/11/14,172000,3,1,10260,1,0,0,3,0,1968,0,98003,47.3173,-122.317
6746701090,06/19/14,680000,6,2,3000,1,0,0,5,770,1911,0,98105,47.6637,-122.316
2421059017,05/23/14,549900,4,3,213879,2,0,0,4,0,1987,0,98092,47.2925,-122.107
4053200926,12/05/14,357000,4,2.75,49428,1,0,0,4,0,1988,0,98042,47.3168,-122.079
7899800045,08/28/14,107000,3,1.5,5120,1,0,0,3,0,1973,0,98106,47.5238,-122.356
9482700075,01/12/15,800000,4,3.5,3302,2,0,0,3,760,1926,2014,98103,47.684,-122.341
6300000368,03/27/15,248500,2,1.5,1498,2,0,0,3,0,1999,0,98133,47.7063,-122.342
1022069050,02/27/15,207000,3,1.75,21275,1,0,0,4,0,1958,0,98038,47.4018,-122.037
2599000370,11/03/14,164000,3,1,8250,1,0,0,3,0,1961,0,98092,47.2899,-122.192
2652500126,02/17/15,570500,2,1,1800,2,0,0,3,300,1954,0,98119,47.6416,-122.361
2923500550,06/25/14,599990,3,2.25,9162,1,0,0,3,1110,1978,0,98027,47.5683,-122.091
3760100200,10/06/14,395000,5,1.75,9599,1,0,0,3,1040,1961,0,98034,47.7097,-122.216
1226069045,08/27/14,979500,4,3.75,361548,2,0,0,3,0,2000,0,98019,47.7479,-121.972
3935900232,09/29/14,207000,3,1,5546,1,0,0,2,0,1928,0,98125,47.7114,-122.284
224069105,04/10/15,650100,2,1,60872,1,0,0,4,570,1973,0,98075,47.5946,-122.006
8087800400,12/01/14,385000,4,2.5,7350,1,0,0,3,800,1963,0,98052,47.656,-122.134
723049301,08/13/14,335000,2,1.75,11437,2,0,0,3,0,1958,1992,98146,47.4899,-122.339
4136920030,05/24/14,347000,4,1.5,10026,2,0,0,3,0,1996,0,98092,47.2659,-122.215
7686203385,03/26/15,204000,3,1,8000,1,0,0,4,0,1954,0,98198,47.42,-122.317
7922710520,05/07/15,615000,4,2.25,10260,2,0,0,3,0,1971,0,98052,47.6647,-122.142
824059293,10/28/14,943500,3,2.25,10890,2,0,0,4,0,1980,0,98004,47.5827,-122.197
3959400335,04/23/15,560000,3,2,7333,1,0,0,4,620,1941,0,98108,47.5636,-122.316
6072760390,04/07/15,547500,4,2.5,7254,1,0,0,2,1000,1975,0,98006,47.5618,-122.176
2787700030,10/10/14,359500,4,1.75,7210,1,0,0,3,580,1968,0,98059,47.5067,-122.164
6446200060,04/01/15,660000,3,2.5,35640,1,0,0,3,0,1987,0,98029,47.5516,-122.03
1545800710,05/23/14,258000,3,1.75,7540,1,0,0,3,310,1988,0,98038,47.3635,-122.052
3522059196,06/27/14,355000,3,1.75,22693,1,0,0,4,0,1980,0,98042,47.3519,-122.14
4365200186,06/06/14,253500,2,1,4800,1,0,0,3,0,1948,0,98126,47.5232,-122.375
2064800890,04/15/15,422500,3,1,8920,1,0,0,5,0,1969,0,98056,47.534,-122.172
9268710390,11/13/14,239000,2,2,2052,1.5,0,0,3,0,1986,0,98003,47.3086,-122.328
2273600260,04/03/15,628000,3,2.25,8521,1,0,0,4,580,1984,0,98033,47.6882,-122.184
9206950200,03/10/15,352000,2,2.5,1957,1,0,0,3,660,2004,0,98106,47.5364,-122.365
2291400341,02/03/15,311600,3,2.25,1196,3,0,0,3,0,2007,0,98133,47.7052,-122.346
1311400350,10/09/14,235000,4,1.5,7245,1,0,0,4,1010,1964,0,98001,47.3417,-122.281
191100810,08/11/14,870000,5,2.25,9525,2,0,0,4,0,1968,0,98040,47.5633,-122.218
7895500550,03/19/15,190848,4,1.5,7904,1,0,0,3,470,1970,0,98001,47.3344,-122.28
9221400335,10/01/14,570000,4,1.75,5080,1,0,0,5,1170,1924,0,98115,47.6746,-122.32
6087100070,05/23/14,661254,4,4,6250,1.5,0,0,5,600,1940,0,98116,47.5824,-122.384
3052700695,05/07/14,575000,4,2,5000,1,0,0,3,0,1955,0,98117,47.6781,-122.374
6150200435,05/13/14,230000,2,0.75,5360,1,0,0,4,0,1931,0,98133,47.7281,-122.335
5423040140,04/02/15,680000,3,2.25,9914,2,0,0,4,0,1980,0,98027,47.5677,-122.086
123039336,06/11/14,148000,1,1,8261,1,0,0,3,0,1939,0,98106,47.5138,-122.364
1446401290,10/30/14,214950,3,1,6600,1,0,0,3,120,1954,0,98168,47.4845,-122.331
8010100135,10/30/14,580000,3,1.5,6250,1,0,0,3,380,1947,0,98116,47.5778,-122.389
8899000140,08/28/14,263000,3,1.5,7885,1,0,0,3,0,1968,0,98055,47.4556,-122.209
2172000570,06/24/14,317000,5,2.5,11375,1,0,0,4,1180,1962,0,98178,47.4875,-122.255
1471701200,10/22/14,302000,4,3,13500,1,0,0,3,1570,1963,0,98059,47.4596,-122.065
9808700370,06/23/14,899000,3,1,6978,2,0,0,4,0,1949,1985,98004,47.6497,-122.217
904000045,06/23/14,1289000,3,2.5,11394,1,0,0,3,640,1956,0,98199,47.6685,-122.409
7680400140,06/26/14,710000,3,3.25,136915,2.5,0,0,3,640,1990,0,98166,47.4549,-122.363
3291800140,11/07/14,230000,3,1,9310,1,0,0,4,340,1980,0,98056,47.4901,-122.185
3624039074,05/04/15,430000,3,1,5200,1,0,0,3,0,1941,0,98126,47.531,-122.373
5100402767,10/14/14,397000,3,1,6380,1.5,0,0,4,0,1927,0,98115,47.6942,-122.315
2826049070,02/25/15,595000,3,2.5,8300,2,0,0,3,0,2003,0,98125,47.7174,-122.308
9414610240,03/10/15,485000,3,1.75,10089,1,0,0,4,700,1976,0,98027,47.5217,-122.05
1217000340,06/06/14,185000,3,1,8100,1,0,0,4,920,1953,0,98166,47.455,-122.35
8081650400,06/24/14,236000,4,2.75,5827,2,0,0,3,0,1997,0,98038,47.3629,-122.026
9465910310,09/19/14,550000,4,2.5,7549,2,0,0,3,0,1992,0,98072,47.7441,-122.173
9468200163,07/09/14,680000,3,2,5720,1,0,0,5,800,1925,0,98103,47.6794,-122.351
305000310,04/21/15,630000,4,2.5,8706,2,0,0,3,0,1997,0,98075,47.5855,-122.031
2291400342,10/22/14,280000,3,2.25,1141,3,0,0,3,0,2007,0,98133,47.7052,-122.346
4051110240,08/25/14,225000,3,2.5,7490,1,0,0,4,570,1979,0,98042,47.3746,-122.149
3024059078,06/05/14,610000,4,1.75,29110,2,0,0,3,600,1990,0,98040,47.5449,-122.215
3182100105,12/09/14,592500,3,2,6750,1,0,0,5,370,1947,0,98115,47.6752,-122.281
6705850140,10/09/14,750000,4,2.75,7634,2,0,0,3,0,1992,0,98075,47.5774,-122.054
8651442440,10/23/14,164000,4,1,4875,2,0,0,3,0,1977,0,98042,47.3638,-122.091
3432500765,06/12/14,320000,2,1,8281,1,0,0,4,0,1947,0,98155,47.7414,-122.315
3905100310,06/25/14,544000,4,2.5,3974,2,0,0,3,0,1994,0,98029,47.5692,-122.006
1328330510,09/09/14,344950,3,1.75,7500,1,0,0,5,550,1978,0,98058,47.4428,-122.134
4017050260,06/06/14,539500,3,2.5,12476,2,0,0,3,0,1990,0,98038,47.3752,-122.029
2323069053,04/17/15,420000,4,1.75,60548,1,0,0,4,880,1968,0,98027,47.4722,-122.001
4022900951,04/02/15,305000,2,1,22725,1,0,0,1,0,1926,0,98155,47.7712,-122.299
6450304630,12/01/14,229000,2,1,5100,1,0,0,3,0,1955,0,98133,47.7317,-122.343
3303960060,06/19/14,1068000,5,3.5,9938,2,0,0,3,0,2001,0,98059,47.5198,-122.156
993001342,08/08/14,397500,3,2.25,1383,3,0,0,3,0,2005,0,98103,47.6917,-122.341
6743700030,04/01/15,540000,4,2,8402,2,0,0,4,0,1928,0,98033,47.6944,-122.175
6696800030,09/23/14,650000,4,2.5,10186,2,0,0,3,0,1985,0,98008,47.6353,-122.124
182000350,03/25/15,287500,5,2,67953,1.5,0,0,4,400,1936,0,98178,47.4891,-122.263
6352600350,12/09/14,795000,2,2.5,8630,2,0,0,3,0,2001,0,98074,47.6481,-122.081
9414610070,01/30/15,502775,3,1.75,9840,1,0,0,4,500,1976,0,98027,47.5192,-122.046
7812801125,01/12/15,222900,2,1,6411,1,0,0,3,0,1944,0,98178,47.4962,-122.242
1121039105,12/03/14,399950,4,3,64694,1,0,0,3,700,1969,0,98023,47.3268,-122.388
3591000030,08/23/14,728000,4,2.5,13684,2,0,0,3,0,1994,0,98052,47.6278,-122.108
2386000240,09/29/14,850000,5,3.5,65556,2,0,0,3,0,1994,0,98053,47.6403,-121.992
4254000060,10/02/14,525000,4,2.75,17856,2,0,0,3,0,1998,0,98019,47.7356,-121.959
6623400193,09/03/14,257000,3,1,7850,1.5,0,0,5,0,1910,0,98055,47.4299,-122.199
8944550140,05/19/14,433500,3,2.5,3360,2,0,0,3,0,2009,0,98118,47.5418,-122.287
2730500140,04/23/15,314950,4,1.75,9623,1,0,0,4,600,1969,0,98001,47.2901,-122.279
5490210510,09/22/14,500000,3,1.75,14633,1,0,0,3,430,1977,0,98052,47.6949,-122.119
8718500560,06/27/14,300000,3,1.5,8911,1,0,0,3,0,1956,0,98028,47.7394,-122.252
8651520160,07/07/14,645000,4,2.5,18653,2,0,0,3,0,1985,0,98074,47.6449,-122.059
2868900160,10/02/14,222500,3,1,10125,1,0,0,3,0,1972,0,98042,47.3422,-122.089
8062900030,07/15/14,275000,3,1.75,8099,1,0,0,4,220,1976,0,98056,47.5026,-122.172
3336000626,04/16/15,498000,3,1.5,6570,1.5,0,0,4,0,1909,0,98118,47.5284,-122.265
3226059083,06/26/14,800000,3,1.75,75794,1,0,0,3,0,1958,0,98033,47.7018,-122.189
7212660960,08/14/14,297000,3,2.5,8234,2,0,0,3,0,1994,0,98003,47.267,-122.312
1150900060,10/30/14,770000,4,2.5,6187,2,0,0,3,0,2003,0,98029,47.5593,-122.016
9528102110,09/17/14,517000,3,2.25,4635,1.5,0,0,3,100,1930,0,98115,47.6793,-122.319
1172000150,08/29/14,238000,1,1,6350,1,0,0,5,0,1941,0,98103,47.6946,-122.357
1523049115,10/21/14,234550,3,1,15375,1,0,0,3,850,1946,0,98168,47.4778,-122.288
2568300210,06/28/14,585000,5,2.5,16777,1.5,0,0,4,1050,1920,0,98125,47.7015,-122.301
3131201320,08/22/14,733000,4,1.75,3876,1.5,0,0,5,480,1924,0,98105,47.6604,-122.324
1982201255,11/14/14,357950,2,1,3880,1,0,0,3,0,1952,0,98107,47.6631,-122.365
125039025,06/11/14,530000,3,1.75,3680,1,0,0,3,500,1927,0,98117,47.6817,-122.36
5379805121,12/29/14,377500,4,2.5,10720,2,0,0,3,0,1999,0,98188,47.4485,-122.278
7853302520,02/06/15,475000,4,2.5,10046,2,0,0,3,0,2006,0,98065,47.5406,-121.887
1921069101,05/08/15,399000,3,1.75,73616,1,0,0,3,0,2008,0,98092,47.2881,-122.086
9276202160,11/26/14,660000,3,2,5750,1,0,0,5,1040,1926,0,98116,47.5791,-122.392
4037500230,10/07/14,400000,5,2.25,10488,1,0,0,4,990,1958,0,98008,47.6095,-122.122
1982201345,05/02/14,440000,2,1,4850,1,0,0,4,0,1944,0,98107,47.6639,-122.364
5469500180,02/06/15,366400,4,2.25,14383,1,0,0,4,770,1977,0,98042,47.3849,-122.163
1088810040,03/20/15,627250,4,2.5,10677,2,0,0,3,0,1993,0,98011,47.742,-122.208
2117700085,07/30/14,375950,3,1.75,7560,1,0,0,3,380,1920,1985,98117,47.6985,-122.364
9211500730,02/18/15,162000,3,2.25,6750,1,0,0,3,530,1978,0,98023,47.2976,-122.377
4083801395,07/24/14,780000,3,2.75,2600,2.5,0,0,3,0,1924,1994,98103,47.663,-122.335
9274201006,05/07/14,705000,4,2.5,4316,1.5,0,0,3,1130,1905,2013,98116,47.5866,-122.389
3276180210,11/17/14,311000,3,2.75,7880,1,0,0,3,400,1981,0,98056,47.5095,-122.193
3904900530,06/13/14,485000,3,2.5,6065,2,0,0,3,0,1985,0,98029,47.5692,-122.021
9560800040,07/16/14,485000,3,2.5,11034,2,0,0,4,0,1987,0,98072,47.7558,-122.142
5249801411,10/10/14,725000,5,3.75,6000,2,0,0,3,720,1963,1999,98118,47.558,-122.277
3750603492,07/15/14,185000,3,1,17040,1,0,0,4,0,1975,0,98001,47.2649,-122.285
249000180,12/01/14,1890000,4,4.25,9345,2,0,0,3,0,2013,0,98004,47.6332,-122.199
1796370180,05/08/15,260000,3,2.25,7423,2,0,0,4,0,1990,0,98042,47.3713,-122.091
6699940120,04/30/15,356000,4,2.5,5074,2,0,0,3,0,2004,0,98038,47.3457,-122.041
3830210230,03/19/15,225205,3,1,7220,1,0,0,3,0,1977,0,98030,47.3746,-122.183
9144100158,12/29/14,445000,3,1,8910,1,0,0,4,0,1949,0,98117,47.7,-122.375
3332500636,06/05/14,356000,2,1,4095,1,0,0,4,0,1914,0,98118,47.5484,-122.278
5315100476,10/10/14,760250,5,2.75,8250,1,0,0,4,1100,1953,0,98040,47.5875,-122.24
8682260610,04/30/15,572000,2,2,5143,1,0,0,3,0,2005,0,98053,47.7142,-122.033
3303950220,08/31/14,348450,4,2.5,8628,2,0,0,3,0,1994,0,98038,47.3817,-122.035
7399800150,06/06/14,535500,3,1.5,40250,2,0,0,4,0,1983,0,98072,47.7499,-122.111
629000730,05/28/14,745000,3,1.75,9800,1,0,0,4,350,1947,0,98004,47.584,-122.198
7520400040,06/20/14,355000,4,2.5,8265,2,0,0,3,0,1996,0,98146,47.4973,-122.341
2799800180,03/23/15,333000,4,2.5,5505,2,0,0,3,0,2004,0,98042,47.3666,-122.119
2025701530,08/26/14,282000,3,2.5,6000,2,0,0,4,0,1993,0,98038,47.349,-122.036
1794501415,05/28/14,840500,3,2,5400,1.5,0,0,4,1110,1906,0,98119,47.6365,-122.361
4038500330,04/07/15,432000,3,1.75,8134,1,0,0,4,0,1959,0,98008,47.6136,-122.121
985000833,09/10/14,209977,3,1,6134,1,0,0,4,0,1948,0,98168,47.4941,-122.312
3353400120,07/01/14,174000,2,1,13531,1,0,0,3,0,1979,0,98001,47.2616,-122.251
8860310120,04/22/15,740000,4,2,8540,1,0,0,4,1070,1977,0,98052,47.6869,-122.126
9547200790,09/17/14,518000,3,1.75,4500,1.5,0,0,4,0,1909,0,98115,47.676,-122.308
9136103026,03/05/15,539000,3,1.75,3225,1,0,0,4,440,1915,0,98103,47.6652,-122.338
5710600620,04/29/15,575000,3,2.75,9600,1,0,0,3,460,1978,0,98027,47.532,-122.05
6003001999,02/09/15,530000,2,1.75,976,2,0,0,3,390,2010,0,98102,47.6192,-122.316
922059020,07/16/14,242025,4,1.75,54014,1.5,0,0,4,0,1935,0,98031,47.4153,-122.184
644200065,03/06/15,1030000,4,2.5,11200,1,0,0,4,850,1962,0,98004,47.5876,-122.193
6929602390,08/26/14,230000,3,1,7500,1,0,0,3,0,1978,0,98198,47.3837,-122.307
7399000230,01/07/15,350000,4,2.5,7500,1,0,0,3,800,1965,0,98055,47.4645,-122.196
3885805300,04/29/15,595000,3,1,11520,1,0,0,3,0,1958,0,98033,47.6829,-122.195
200800330,07/11/14,440000,3,1.75,6829,1,0,0,3,0,1983,0,98052,47.7222,-122.108
6819100330,02/20/15,550000,3,1,6000,1,0,0,3,0,1904,0,98109,47.6461,-122.357
8728100781,05/16/14,375000,3,1.5,1751,2,0,0,3,160,2007,0,98144,47.5927,-122.306
871000515,12/05/14,567500,2,1.5,4592,1,0,0,3,280,1939,0,98199,47.6511,-122.405
6446200175,09/16/14,735000,3,2.5,50800,1,0,0,5,1510,1968,0,98029,47.5529,-122.026
7889600230,10/17/14,114000,2,1,5200,1,0,0,3,0,1928,0,98146,47.4943,-122.337
2652500210,08/25/14,608000,2,1,3600,1,0,0,4,380,1913,0,98119,47.6422,-122.36
7302000210,11/07/14,442500,3,1.5,47419,1.5,0,0,3,540,1980,0,98053,47.6522,-121.966
6450301530,10/16/14,381800,4,2,5250,1,0,0,3,420,1981,0,98133,47.7336,-122.339
7905200230,07/24/14,330000,3,2,3978,1,0,0,5,830,1919,0,98116,47.571,-122.391
1049010620,05/13/14,90000,2,1,2640,1,0,0,3,0,1973,0,98034,47.7351,-122.178
9284802825,07/24/14,312000,2,1.75,8625,1,0,0,4,0,1941,0,98106,47.5509,-122.366
3782100145,05/12/14,339000,3,1,8100,1,0,0,4,0,1955,0,98155,47.777,-122.307
8731951490,05/07/14,313000,3,1.75,8000,1,0,0,4,0,1967,0,98023,47.3098,-122.381
9202650210,05/07/14,618080,3,2.5,6500,2,0,0,3,0,1988,0,98027,47.5654,-122.092
2473450870,10/06/14,325000,3,2.25,8755,2,0,0,3,0,1979,0,98058,47.4543,-122.125
2899200040,07/15/14,242000,4,1,7620,1,0,0,3,1120,1966,0,98146,47.5089,-122.346
2644900149,12/18/14,364000,2,1.5,7311,1,0,0,3,790,1978,0,98133,47.7772,-122.357
7298030210,12/23/14,445000,3,2.5,16173,2,0,0,3,0,1988,0,98023,47.3043,-122.343
1562000120,05/12/14,660000,4,2.5,10000,1,0,0,3,1260,1964,0,98007,47.6208,-122.141
9290850760,10/28/14,845000,4,2.5,35610,1,0,0,3,0,1989,0,98052,47.6911,-122.054
272000220,09/23/14,417000,4,2,4000,1,0,0,3,1030,1907,0,98144,47.5893,-122.299
418000145,04/28/15,213800,2,1,5200,1,0,0,4,0,1952,0,98056,47.4934,-122.173
3560800040,10/28/14,400000,2,1.75,6200,1,0,0,4,0,1946,0,98136,47.5551,-122.396
1139000035,03/05/15,759950,4,3.5,7560,2,0,0,5,0,2005,0,98133,47.7076,-122.356
6681500150,04/23/15,990000,4,2.5,5930,2,0,0,3,0,2003,0,98199,47.6451,-122.387
2330000035,08/20/14,710000,3,1.75,10250,1,0,0,5,0,1963,0,98005,47.6118,-122.169
3095000040,10/16/14,315000,1,0.75,4600,1,0,0,4,0,1910,0,98126,47.5565,-122.377
3343300065,09/02/14,515000,4,2.5,14810,1,0,0,5,780,1977,0,98056,47.5392,-122.186
375000230,06/26/14,638000,3,2,3729,1,0,0,5,690,1922,0,98116,47.5741,-122.414
7663700772,02/18/15,370000,4,2,8100,1.5,0,0,4,860,1946,0,98125,47.7307,-122.297
302000065,01/29/15,184000,3,1,14850,1,0,0,3,0,1968,0,98001,47.3251,-122.268
6134500220,07/28/14,583800,3,2.5,6600,2,0,0,3,0,2002,0,98053,47.6313,-122.008
2787700580,10/28/14,309500,3,1,7320,1,0,0,3,0,1968,0,98059,47.5074,-122.163
2806300065,04/22/15,1960000,4,4,31353,2,0,0,3,0,1998,0,98005,47.6422,-122.157
7866500035,08/05/14,299000,1,1,5000,1,0,0,3,0,1923,0,98118,47.5519,-122.292
7689600360,06/13/14,215000,2,1,7200,1,0,0,3,0,1943,0,98178,47.4903,-122.245
3541600210,06/18/14,410000,4,2,10500,1,0,0,3,150,1961,0,98166,47.479,-122.356
6821600065,10/30/14,478000,2,1,6000,1,0,0,3,0,1939,0,98199,47.6494,-122.395
